real_ddG,predicted_ddG,index,set,Inner_Fold,Outer_Fold
-10.757191,-10.343602,337,Validation,Mean,Mean
-9.964145,-9.064128,338,Training,Mean,Mean
-9.964145,-10.614086,338,Validation,Mean,Mean
-8.645655,-9.443686,339,Test,Mean,Mean
-11.427419,-8.703345,340,Training,Mean,Mean
-11.427419,-10.712693,340,Validation,Mean,Mean
-5.670143,-4.943868,341,Training,Mean,Mean
-5.670143,-4.438739,341,Validation,Mean,Mean
-14.634608,-12.670078,342,Training,Mean,Mean
-14.634608,-9.904794,342,Validation,Mean,Mean
7.3929095,8.111881,343,Training,Mean,Mean
7.3929095,9.506108,343,Validation,Mean,Mean
9.41236,8.796069,344,Test,Mean,Mean
-9.081853,-5.2014103,346,Test,Mean,Mean
-7.721544,-6.7880692,348,Training,Mean,Mean
-7.721544,-7.210176,348,Validation,Mean,Mean
13.374806,10.991365,351,Test,Mean,Mean
9.506176,7.194157,352,Training,Mean,Mean
9.506176,5.4552407,352,Validation,Mean,Mean
8.056087,8.342435,353,Training,Mean,Mean
8.056087,9.178399,353,Validation,Mean,Mean
9.234157,6.608522,354,Training,Mean,Mean
9.234157,5.3851385,354,Validation,Mean,Mean
7.911209,11.245554,355,Test,Mean,Mean
7.1680436,7.988416,356,Training,Mean,Mean
7.168044,7.57883,356,Validation,Mean,Mean
7.911209,7.1934185,357,Training,Mean,Mean
7.911209,8.346557,357,Validation,Mean,Mean
4.660579,2.8221884,358,Training,Mean,Mean
4.660579,1.1099663,358,Validation,Mean,Mean
11.880437,10.3142605,359,Training,Mean,Mean
11.880438,10.318912,359,Validation,Mean,Mean
8.222192,6.217055,360,Training,Mean,Mean
8.222192,6.5122204,360,Validation,Mean,Mean
1.9616553,3.5275776,361,Training,Mean,Mean
1.9616554,4.0081677,361,Validation,Mean,Mean
5.6525664,4.8946595,362,Training,Mean,Mean
5.652566,3.267132,362,Validation,Mean,Mean
12.04771,11.407509,363,Training,Mean,Mean
12.04771,11.088646,363,Validation,Mean,Mean
11.025974,11.138026,364,Training,Mean,Mean
11.025974,11.557148,364,Validation,Mean,Mean
11.29468,12.043982,365,Test,Mean,Mean
10.553817,11.152735,366,Test,Mean,Mean
11.157184,10.976438,367,Test,Mean,Mean
12.103264,11.301846,368,Test,Mean,Mean
10.780248,11.708559,369,Test,Mean,Mean
12.728371,11.331053,370,Test,Mean,Mean
12.728371,11.599935,371,Training,Mean,Mean
12.728371,11.446305,371,Validation,Mean,Mean
14.662326,11.806973,372,Training,Mean,Mean
14.662326,11.681807,372,Validation,Mean,Mean
11.591216,11.491241,373,Training,Mean,Mean
11.591216,11.579396,373,Validation,Mean,Mean
11.157184,11.219369,374,Test,Mean,Mean
12.728371,11.327793,375,Test,Mean,Mean
10.147977,11.771049,376,Training,Mean,Mean
10.147977,12.808578,376,Validation,Mean,Mean
2.951785,3.6495755,377,Training,Mean,Mean
2.951785,4.8857417,377,Validation,Mean,Mean
5.05872,5.301389,378,Training,Mean,Mean
5.05872,6.026243,378,Validation,Mean,Mean
3.2465277,2.663499,379,Training,Mean,Mean
3.2465277,3.2385476,379,Validation,Mean,Mean
5.182881,5.85466,380,Training,Mean,Mean
5.182881,4.9843216,380,Validation,Mean,Mean
5.8907046,6.489083,381,Training,Mean,Mean
5.8907046,8.262204,381,Validation,Mean,Mean
3.322972,3.8633347,382,Training,Mean,Mean
3.3229718,3.8415005,382,Validation,Mean,Mean
8.621035,9.007986,383,Training,Mean,Mean
8.621035,8.11057,383,Validation,Mean,Mean
11.103833,10.563413,384,Training,Mean,Mean
11.103833,9.517536,384,Validation,Mean,Mean
8.010414,8.828683,385,Test,Mean,Mean
-11.243289,-9.843923,386,Training,Mean,Mean
-11.243289,-12.561048,386,Validation,Mean,Mean
12.074589,10.342387,387,Training,Mean,Mean
12.074589,11.113357,387,Validation,Mean,Mean
-9.081853,-7.30485,388,Training,Mean,Mean
-9.081853,-7.2441545,388,Validation,Mean,Mean
10.152485,9.849425,389,Training,Mean,Mean
10.152485,8.667138,389,Validation,Mean,Mean
5.9894924,9.078845,390,Training,Mean,Mean
5.9894924,9.072085,390,Validation,Mean,Mean
8.761648,9.518962,391,Training,Mean,Mean
8.761648,10.7628565,391,Validation,Mean,Mean
9.234157,7.8388767,392,Training,Mean,Mean
9.234157,8.497189,392,Validation,Mean,Mean
5.681445,8.124301,393,Test,Mean,Mean
-9.234157,-6.49906,394,Training,Mean,Mean
-9.234157,1.3279842,394,Validation,Mean,Mean
-9.234157,-6.137921,395,Training,Mean,Mean
-9.234157,-6.6786094,395,Validation,Mean,Mean
-9.234157,-5.260948,396,Test,Mean,Mean
-9.809491,-8.593448,397,Training,Mean,Mean
-9.809491,-6.8798695,397,Validation,Mean,Mean
9.234157,10.4320345,398,Training,Mean,Mean
9.234157,11.765969,398,Validation,Mean,Mean
11.965903,11.155572,399,Training,Mean,Mean
11.965903,10.059387,399,Validation,Mean,Mean
8.761648,10.026731,400,Training,Mean,Mean
8.761648,10.807596,400,Validation,Mean,Mean
13.906964,10.3625,401,Training,Mean,Mean
13.906964,9.275754,401,Validation,Mean,Mean
6.399971,9.396636,402,Training,Mean,Mean
6.399971,11.139158,402,Validation,Mean,Mean
9.809491,7.31967,403,Training,Mean,Mean
9.809491,6.235278,403,Validation,Mean,Mean
9.809491,8.907611,404,Training,Mean,Mean
9.809491,7.081546,404,Validation,Mean,Mean
8.360079,7.53179,405,Test,Mean,Mean
9.234157,8.432181,406,Training,Mean,Mean
9.234157,8.061921,406,Validation,Mean,Mean
7.1680436,8.375366,407,Training,Mean,Mean
7.168044,8.680105,407,Validation,Mean,Mean
9.809491,7.9313426,408,Training,Mean,Mean
9.809491,7.700126,408,Validation,Mean,Mean
7.0493245,7.8922086,409,Training,Mean,Mean
7.0493245,8.3392515,409,Validation,Mean,Mean
2.5376084,5.105233,410,Test,Mean,Mean
7.5733695,6.6055007,411,Training,Mean,Mean
7.573369,5.768309,411,Validation,Mean,Mean
2.6046152,3.4831202,412,Training,Mean,Mean
2.6046152,3.6855786,412,Validation,Mean,Mean
8.131989,7.8474216,413,Test,Mean,Mean
11.391156,9.4728565,414,Test,Mean,Mean
8.412317,8.353495,415,Test,Mean,Mean
10.373469,9.004983,416,Training,Mean,Mean
10.373469,7.860106,416,Validation,Mean,Mean
9.647698,11.1227045,417,Training,Mean,Mean
9.647698,15.121428,417,Validation,Mean,Mean
9.081853,10.364506,418,Training,Mean,Mean
9.081853,8.594132,418,Validation,Mean,Mean
7.29917,6.9076595,419,Training,Mean,Mean
7.2991705,10.267792,419,Validation,Mean,Mean
10.547015,9.745328,420,Training,Mean,Mean
10.547015,8.552427,420,Validation,Mean,Mean
8.839217,8.603966,421,Test,Mean,Mean
14.393231,12.601288,422,Training,Mean,Mean
14.393232,10.529972,422,Validation,Mean,Mean
5.182881,6.929976,423,Training,Mean,Mean
5.182881,10.503628,423,Validation,Mean,Mean
8.617138,8.0284195,424,Training,Mean,Mean
8.617138,13.001812,424,Validation,Mean,Mean
12.728371,12.000318,425,Training,Mean,Mean
12.728371,10.705864,425,Validation,Mean,Mean
14.662326,11.819203,426,Training,Mean,Mean
14.662326,10.970064,426,Validation,Mean,Mean
10.780248,11.142442,427,Training,Mean,Mean
10.780248,12.919951,427,Validation,Mean,Mean
6.516863,4.398889,428,Training,Mean,Mean
6.516863,4.2704315,428,Validation,Mean,Mean
-7.29917,-8.029273,429,Training,Mean,Mean
-7.2991705,-5.7399116,429,Validation,Mean,Mean
5.269798,6.98865,430,Test,Mean,Mean
-9.647698,-7.2759743,431,Training,Mean,Mean
-9.647698,-8.362252,431,Validation,Mean,Mean
8.010414,8.216321,432,Training,Mean,Mean
8.010414,7.1355205,432,Validation,Mean,Mean
-8.222192,-7.159038,433,Training,Mean,Mean
-8.222192,-5.368263,433,Validation,Mean,Mean
6.8209686,6.234833,434,Training,Mean,Mean
6.8209686,5.561136,434,Validation,Mean,Mean
3.0970547,3.3985112,435,Training,Mean,Mean
3.0970547,2.9134185,435,Validation,Mean,Mean
-9.185591,-6.366575,436,Training,Mean,Mean
-9.185591,-8.3631525,436,Validation,Mean,Mean
5.269798,5.5688496,437,Training,Mean,Mean
5.269798,7.104991,437,Validation,Mean,Mean
-7.573369,-6.360893,438,Test,Mean,Mean
6.3323684,6.0388923,439,Test,Mean,Mean
3.514787,5.418486,440,Training,Mean,Mean
3.514787,6.3248563,440,Validation,Mean,Mean
-6.227926,-6.640932,441,Training,Mean,Mean
-6.227926,-9.75598,441,Validation,Mean,Mean
-7.5733695,-7.1628118,442,Training,Mean,Mean
-7.573369,-5.8725443,442,Validation,Mean,Mean
7.049818,8.957718,443,Training,Mean,Mean
7.049818,9.548774,443,Validation,Mean,Mean
-7.049818,-7.419694,444,Test,Mean,Mean
-9.081853,-7.5677576,445,Test,Mean,Mean
6.7501397,9.056404,446,Test,Mean,Mean
7.911209,6.523742,447,Training,Mean,Mean
7.911209,7.0330014,447,Validation,Mean,Mean
7.911209,8.4176,448,Training,Mean,Mean
7.911209,8.908824,448,Validation,Mean,Mean
8.208399,8.663068,449,Training,Mean,Mean
8.208399,8.169545,449,Validation,Mean,Mean
6.9499965,8.607567,450,Test,Mean,Mean
7.911209,8.961107,451,Test,Mean,Mean
7.1635184,8.48098,452,Training,Mean,Mean
7.1635184,9.2015295,452,Validation,Mean,Mean
-6.7501397,-4.7701883,453,Training,Mean,Mean
-6.7501397,-7.7743564,453,Validation,Mean,Mean
-7.1635184,-6.720549,454,Training,Mean,Mean
-7.1635184,-6.801137,454,Validation,Mean,Mean
-8.538893,-6.1641107,455,Training,Mean,Mean
-8.538893,-6.456427,455,Validation,Mean,Mean
-6.2163453,-5.764047,456,Training,Mean,Mean
-6.2163453,-6.3236637,456,Validation,Mean,Mean
-6.5621734,-6.322806,457,Training,Mean,Mean
-6.562173,-2.1749232,457,Validation,Mean,Mean
-6.7501397,-5.482088,458,Training,Mean,Mean
-6.7501397,-6.106723,458,Validation,Mean,Mean
-6.5621734,-5.7392006,459,Training,Mean,Mean
-6.562173,-6.3321004,459,Validation,Mean,Mean
11.243289,10.426735,460,Training,Mean,Mean
11.243289,11.11487,460,Validation,Mean,Mean
14.222214,9.956518,461,Training,Mean,Mean
14.222214,8.071567,461,Validation,Mean,Mean
10.456662,10.326344,462,Test,Mean,Mean
-7.29917,-8.3877325,463,Training,Mean,Mean
-7.2991705,-7.6239634,463,Validation,Mean,Mean
-7.5733695,-7.475307,464,Training,Mean,Mean
-7.573369,-8.9403,464,Validation,Mean,Mean
-2.0416784,-6.4768214,465,Training,Mean,Mean
-2.0416784,-7.357425,465,Validation,Mean,Mean
11.200126,9.70618,466,Training,Mean,Mean
11.200126,10.028562,466,Validation,Mean,Mean
9.485906,9.821624,467,Training,Mean,Mean
9.485906,10.178863,467,Validation,Mean,Mean
10.199505,9.9797735,468,Training,Mean,Mean
10.199505,10.081783,468,Validation,Mean,Mean
6.3323684,7.2056484,469,Training,Mean,Mean
6.3323684,6.5497804,469,Validation,Mean,Mean
8.538893,9.362693,470,Training,Mean,Mean
8.538893,10.487409,470,Validation,Mean,Mean
7.0493245,6.4880767,471,Training,Mean,Mean
7.0493245,6.572633,471,Validation,Mean,Mean
11.582187,9.025997,472,Training,Mean,Mean
11.582187,8.254231,472,Validation,Mean,Mean
9.809491,11.667578,473,Test,Mean,Mean
9.234157,7.513907,474,Training,Mean,Mean
9.234157,6.5477176,474,Validation,Mean,Mean
11.200126,11.028217,475,Test,Mean,Mean
13.34199,10.76723,476,Training,Mean,Mean
13.34199,11.873322,476,Validation,Mean,Mean
12.901878,11.412281,477,Training,Mean,Mean
12.901878,10.954023,477,Validation,Mean,Mean
12.901878,11.13642,478,Training,Mean,Mean
12.901878,10.998726,478,Validation,Mean,Mean
11.582187,11.153014,479,Test,Mean,Mean
9.809491,10.560066,480,Training,Mean,Mean
9.809491,11.727356,480,Validation,Mean,Mean
11.013371,11.081624,481,Training,Mean,Mean
11.013371,11.126145,481,Validation,Mean,Mean
11.200126,10.911029,482,Training,Mean,Mean
11.200126,11.620361,482,Validation,Mean,Mean
11.200126,10.953467,483,Training,Mean,Mean
11.200126,11.155881,483,Validation,Mean,Mean
11.582187,10.996722,484,Training,Mean,Mean
11.582187,10.671902,484,Validation,Mean,Mean
9.234157,9.0331545,485,Training,Mean,Mean
9.234157,7.5746875,485,Validation,Mean,Mean
3.1565387,6.953473,486,Test,Mean,Mean
10.199505,9.094942,487,Training,Mean,Mean
10.199505,8.597122,487,Validation,Mean,Mean
9.485906,9.485191,488,Training,Mean,Mean
9.485906,9.956032,488,Validation,Mean,Mean
12.901878,10.136082,489,Training,Mean,Mean
12.901878,10.184508,489,Validation,Mean,Mean
11.200126,9.157879,490,Training,Mean,Mean
11.200126,8.964108,490,Validation,Mean,Mean
6.6005898,8.855634,491,Training,Mean,Mean
6.6005898,9.385514,491,Validation,Mean,Mean
9.817585,9.5948105,492,Training,Mean,Mean
9.817585,10.18051,492,Validation,Mean,Mean
11.200126,9.752634,493,Training,Mean,Mean
11.200126,9.868508,493,Validation,Mean,Mean
9.485906,9.522191,494,Training,Mean,Mean
9.485906,9.798778,494,Validation,Mean,Mean
12.346309,10.972397,495,Training,Mean,Mean
12.346309,12.376069,495,Validation,Mean,Mean
9.485906,9.548833,496,Training,Mean,Mean
9.485906,9.439212,496,Validation,Mean,Mean
11.582187,10.748359,497,Training,Mean,Mean
11.582187,8.80638,497,Validation,Mean,Mean
11.582187,10.735452,498,Training,Mean,Mean
11.582187,8.879325,498,Validation,Mean,Mean
11.200126,9.092497,499,Training,Mean,Mean
11.200126,11.678553,499,Validation,Mean,Mean
4.660579,6.39403,500,Training,Mean,Mean
4.660579,5.675567,500,Validation,Mean,Mean
14.662326,11.968969,501,Test,Mean,Mean
12.728371,11.861568,502,Training,Mean,Mean
12.728371,12.365652,502,Validation,Mean,Mean
10.780248,11.812644,503,Training,Mean,Mean
10.780248,12.725438,503,Validation,Mean,Mean
11.591216,12.25959,504,Test,Mean,Mean
14.662326,12.298289,505,Training,Mean,Mean
14.662326,13.973517,505,Validation,Mean,Mean
12.728371,12.938707,506,Test,Mean,Mean
11.591216,11.866433,507,Training,Mean,Mean
11.591216,12.341828,507,Validation,Mean,Mean
14.662326,12.619839,508,Training,Mean,Mean
14.662326,12.157521,508,Validation,Mean,Mean
14.662326,13.56641,509,Training,Mean,Mean
14.662326,11.013469,509,Validation,Mean,Mean
4.5566273,4.4520316,510,Training,Mean,Mean
4.5566273,6.4839635,510,Validation,Mean,Mean
2.809536,5.7710514,511,Training,Mean,Mean
2.809536,7.6583023,511,Validation,Mean,Mean
7.8782945,5.8827233,512,Training,Mean,Mean
7.8782945,5.4555106,512,Validation,Mean,Mean
5.8907046,5.539515,513,Training,Mean,Mean
5.8907046,6.747737,513,Validation,Mean,Mean
14.222214,12.598099,514,Training,Mean,Mean
14.222214,6.95292,514,Validation,Mean,Mean
14.222214,10.1615925,515,Training,Mean,Mean
14.222214,9.51038,515,Validation,Mean,Mean
8.911627,10.143383,516,Training,Mean,Mean
8.911627,9.3209305,516,Validation,Mean,Mean
9.8433695,9.670822,517,Training,Mean,Mean
9.8433695,10.690672,517,Validation,Mean,Mean
9.8433695,10.690625,518,Training,Mean,Mean
9.8433695,13.653025,518,Validation,Mean,Mean
10.456662,10.252336,519,Training,Mean,Mean
10.456662,9.616306,519,Validation,Mean,Mean
8.911627,10.169538,520,Training,Mean,Mean
8.911627,9.648564,520,Validation,Mean,Mean
11.243289,11.408881,521,Training,Mean,Mean
11.243289,12.626676,521,Validation,Mean,Mean
12.346309,10.059371,522,Test,Mean,Mean
6.9499965,8.028308,523,Training,Mean,Mean
6.9499965,9.360068,523,Validation,Mean,Mean
8.402198,9.735076,524,Training,Mean,Mean
8.402198,8.871762,524,Validation,Mean,Mean
6.498485,10.413685,525,Test,Mean,Mean
9.8433695,9.342996,526,Training,Mean,Mean
9.8433695,10.888291,526,Validation,Mean,Mean
3.9083436,7.683834,527,Training,Mean,Mean
3.9083438,8.108293,527,Validation,Mean,Mean
8.803132,10.76011,528,Training,Mean,Mean
8.803132,11.524653,528,Validation,Mean,Mean
-7.911209,-6.7215705,529,Training,Mean,Mean
-7.911209,-3.4683526,529,Validation,Mean,Mean
-7.640948,-6.2517624,530,Training,Mean,Mean
-7.6409483,-6.590061,530,Validation,Mean,Mean
-7.1635184,-6.5448246,531,Training,Mean,Mean
-7.1635184,-7.6074367,531,Validation,Mean,Mean
-8.538893,-7.2492633,532,Training,Mean,Mean
-8.538893,-7.9080653,532,Validation,Mean,Mean
-7.6409483,-7.0244436,533,Test,Mean,Mean
-6.7501397,-6.2914605,534,Test,Mean,Mean
-8.538893,-3.8999155,535,Test,Mean,Mean
-7.1635184,-6.870296,536,Training,Mean,Mean
-7.1635184,-4.4234605,536,Validation,Mean,Mean
-6.9499965,-6.5596366,537,Training,Mean,Mean
-6.9499965,-7.1288347,537,Validation,Mean,Mean
-5.90357,-7.291572,538,Training,Mean,Mean
-5.90357,-5.787694,538,Validation,Mean,Mean
13.121934,9.611785,539,Training,Mean,Mean
13.121934,10.425454,539,Validation,Mean,Mean
4.019613,6.0335426,540,Training,Mean,Mean
4.019613,7.1902456,540,Validation,Mean,Mean
2.8574555,6.862394,541,Training,Mean,Mean
2.8574557,6.3768554,541,Validation,Mean,Mean
11.391156,9.181502,542,Training,Mean,Mean
11.391156,8.560938,542,Validation,Mean,Mean
11.582187,11.471024,543,Training,Mean,Mean
11.582187,11.853703,543,Validation,Mean,Mean
9.081853,6.2418337,544,Test,Mean,Mean
13.121934,11.191101,545,Test,Mean,Mean
13.121934,6.791801,546,Test,Mean,Mean
13.121934,10.572056,547,Training,Mean,Mean
13.121934,6.7682805,547,Validation,Mean,Mean
11.582187,10.61271,548,Training,Mean,Mean
11.582187,7.4313874,548,Validation,Mean,Mean
9.809491,10.09152,549,Training,Mean,Mean
9.809491,10.650791,549,Validation,Mean,Mean
9.234157,8.135002,550,Training,Mean,Mean
9.234157,8.947032,550,Validation,Mean,Mean
10.373469,8.924438,551,Training,Mean,Mean
10.373469,7.757534,551,Validation,Mean,Mean
10.547433,8.458987,552,Training,Mean,Mean
10.547433,8.38694,552,Validation,Mean,Mean
8.010414,9.66807,553,Test,Mean,Mean
2.657753,5.7576094,554,Test,Mean,Mean
11.391156,9.631675,555,Training,Mean,Mean
11.391156,9.228281,555,Validation,Mean,Mean
4.019613,5.392252,556,Training,Mean,Mean
4.019613,5.986429,556,Validation,Mean,Mean
3.210377,4.62194,557,Training,Mean,Mean
3.210377,5.6491055,557,Validation,Mean,Mean
4.8476205,5.0109916,558,Training,Mean,Mean
4.8476205,4.064608,558,Validation,Mean,Mean
4.6817904,5.041921,559,Training,Mean,Mean
4.6817904,4.4388795,559,Validation,Mean,Mean
6.2872977,6.7149873,560,Training,Mean,Mean
6.2872972,7.9437394,560,Validation,Mean,Mean
4.9047456,4.6074486,561,Training,Mean,Mean
4.9047456,3.2513442,561,Validation,Mean,Mean
4.421898,4.280556,562,Training,Mean,Mean
4.421898,3.381852,562,Validation,Mean,Mean
6.825751,6.3760667,563,Training,Mean,Mean
6.825751,5.9107504,563,Validation,Mean,Mean
4.5000463,4.5199375,564,Training,Mean,Mean
4.5000463,6.164193,564,Validation,Mean,Mean
9.647698,8.801285,565,Training,Mean,Mean
9.647698,8.308514,565,Validation,Mean,Mean
9.647698,8.802787,566,Test,Mean,Mean
9.081853,9.402759,567,Test,Mean,Mean
6.8209686,8.659408,568,Training,Mean,Mean
6.8209686,8.873625,568,Validation,Mean,Mean
9.647698,9.335008,569,Training,Mean,Mean
9.647698,8.807397,569,Validation,Mean,Mean
-7.29917,-6.1272507,570,Training,Mean,Mean
-7.2991705,-6.2197227,570,Validation,Mean,Mean
-5.8907046,-5.763588,571,Training,Mean,Mean
-5.8907046,-5.3493934,571,Validation,Mean,Mean
5.0932493,-10.2903595,572,Test,Mean,Mean
10.373469,8.549516,573,Training,Mean,Mean
10.373469,9.304899,573,Validation,Mean,Mean
13.121934,10.198666,574,Training,Mean,Mean
13.121934,9.015624,574,Validation,Mean,Mean
11.582187,10.14988,575,Training,Mean,Mean
11.582187,10.555059,575,Validation,Mean,Mean
8.617138,9.124084,576,Training,Mean,Mean
8.617138,8.093825,576,Validation,Mean,Mean
6.4123206,6.9519997,577,Training,Mean,Mean
6.4123206,7.370591,577,Validation,Mean,Mean
7.5733695,8.53044,578,Training,Mean,Mean
7.573369,9.008882,578,Validation,Mean,Mean
-6.609324,-5.6493354,579,Training,Mean,Mean
-6.609324,-7.575401,579,Validation,Mean,Mean
8.575752,8.276481,580,Test,Mean,Mean
-9.647698,-7.6766047,581,Test,Mean,Mean
-8.222192,-7.689854,582,Test,Mean,Mean
-6.227926,-6.6040063,583,Training,Mean,Mean
-6.227926,-7.594236,583,Validation,Mean,Mean
-7.2991705,-4.819489,584,Test,Mean,Mean
-10.373469,-6.5398674,585,Training,Mean,Mean
-10.373469,-4.9947324,585,Validation,Mean,Mean
-4.398601,-6.096578,586,Training,Mean,Mean
-4.398601,-7.6002393,586,Validation,Mean,Mean
-6.4123206,-7.274689,587,Training,Mean,Mean
-6.4123206,-7.3413754,587,Validation,Mean,Mean
-7.2991705,-4.544459,588,Test,Mean,Mean
-10.373469,-7.642538,589,Training,Mean,Mean
-10.373469,-0.9134624,589,Validation,Mean,Mean
6.8170114,7.5295544,590,Training,Mean,Mean
6.8170114,8.332127,590,Validation,Mean,Mean
-7.2991705,-3.5901499,591,Test,Mean,Mean
-7.049818,-2.2627542,592,Test,Mean,Mean
-6.8209686,-3.9078887,593,Test,Mean,Mean
-7.573369,-5.3998127,594,Test,Mean,Mean
7.5733695,5.9440494,595,Training,Mean,Mean
7.573369,4.2406483,595,Validation,Mean,Mean
11.582187,8.5678,596,Training,Mean,Mean
11.582187,7.9598246,596,Validation,Mean,Mean
-9.647698,-6.7336335,597,Test,Mean,Mean
14.256616,11.5793,598,Training,Mean,Mean
14.256616,9.825984,598,Validation,Mean,Mean
-11.243289,-9.00359,599,Training,Mean,Mean
-11.243289,-9.458122,599,Validation,Mean,Mean
-11.391156,-10.968257,602,Training,Mean,Mean
-11.391156,-9.462847,602,Validation,Mean,Mean
-6.384642,-3.030452,605,Training,Mean,Mean
-6.3846426,-0.87445015,605,Validation,Mean,Mean
-5.44685,-5.4481378,606,Training,Mean,Mean
-5.44685,-6.5560513,606,Validation,Mean,Mean
-7.049818,-5.606289,607,Training,Mean,Mean
-7.049818,-7.6116786,607,Validation,Mean,Mean
13.906964,14.222232,608,Training,Mean,Mean
13.906964,15.633446,608,Validation,Mean,Mean
-8.911627,-6.125032,609,Test,Mean,Mean
-7.640948,-6.5719514,610,Training,Mean,Mean
-7.6409483,-8.814637,610,Validation,Mean,Mean
-8.208399,-8.934484,611,Training,Mean,Mean
-8.208399,-7.5217714,611,Validation,Mean,Mean
-8.538893,-5.801496,612,Training,Mean,Mean
-8.538893,-5.510176,612,Validation,Mean,Mean
-8.911627,-6.6008472,613,Test,Mean,Mean
-8.208399,-7.630853,614,Training,Mean,Mean
-8.208399,-6.605178,614,Validation,Mean,Mean
-8.911627,-7.1743608,615,Training,Mean,Mean
-8.911627,-6.4559445,615,Validation,Mean,Mean
-8.208399,-6.6707597,616,Training,Mean,Mean
-8.208399,-6.3911123,616,Validation,Mean,Mean
-7.911209,-7.906271,617,Training,Mean,Mean
-7.911209,-8.724454,617,Validation,Mean,Mean
-8.208399,-8.162675,618,Training,Mean,Mean
-8.208399,-8.632305,618,Validation,Mean,Mean
-8.538893,-8.120391,619,Training,Mean,Mean
-8.538893,-8.269766,619,Validation,Mean,Mean
-7.911209,-8.1517725,620,Training,Mean,Mean
-7.911209,-8.082937,620,Validation,Mean,Mean
-8.911627,-8.760575,621,Training,Mean,Mean
-8.911627,-8.538846,621,Validation,Mean,Mean
